17.28516214,15.25316233,18.62905838,15.43266764,15.26273594,14.64284438,17.60827167,17.89428342,14.29460412,16.83998904,0,14.50881377,13.88772548,17.89069329,15.58225538,19.21304891,14.73977721,15.97956039,19.98970845,17.02667455,12.18122858,16.96085597,16.47020818,17.94813502,13.11824615,19.40571791,16.26198205,14.16775374,11.53022274,26.11682212,12.54143586,22.09949387
8.293473156,9.284832495,9.080388735,11.38713147,8.332047454,9.334979071,9.458416794,11.17497286,8.675358662,8.748649825,9.952167758,0,10.10646495,8.721647822,10.24918978,11.04382026,7.992593665,10.00231433,10.15275407,9.68986255,8.629069505,10.88566565,10.11803721,11.0631074,8.65607151,10.45363356,10.70050904,11.34855718,7.444838695,10.61950304,9.921308332,10.55392674
9.516153055,8.613964585,9.340479404,16.08158408,9.072502633,9.039749908,10.1384547,10.03424152,8.759863053,9.58761354,10.46300435,16.28703294,0,9.087390219,10.40643149,15.84933755,8.259639732,10.58210514,10.53148731,10.83519431,8.393628136,9.16778327,10.38558884,11.24311453,8.179246715,15.12282273,10.32008341,10.52255475,13.17552481,9.935983355,9.787107375,9.617388753
19.40702425,13.14048588,16.58046661,19.0281452,14.54173678,13.71782529,19.02814522,19.51527536,13.6035602,12.38272787,17.84941056,18.31849884,13.88621597,0,17.22395949,21.60813077,12.48496508,23.40630254,16.10536435,15.03488085,18.00577334,19.20254982,18.47486159,21.16911225,14.63194606,16.30983873,18.02381517,16.95934559,14.23502522,19.93625201,20.63988446,17.2119316
9.489015083,10.16222778,11.73196274,10.8666381,8.277232219,8.924173198,10.94052731,11.99796384,10.3346359,9.137630885,12.97822722,10.46927843,10.03415316,11.18354071,0,11.43476393,9.971757861,11.3477389,13.7450329,11.92571663,8.866703823,12.85836251,11.8813831,13.07510415,10.31985808,13.35259915,12.7762634,12.81074503,9.273915419,13.72204516,12.08170495,14.04879961
13.0021877,13.34029431,14.44079814,12.2646512,11.84036061,13.61376287,16.15287715,14.30489253,12.68562712,13.01213202,13.44470956,12.62264645,12.45193577,11.66467776,16.23243162,0,11.22049851,14.74907179,14.62808266,13.19444438,11.83870321,15.2313709,17.03294874,15.41202589,9.975802136,15.61919907,16.16282146,13.51100496,10.0702731,15.99542554,13.07511262,15.82140007
12.04117066,12.20238098,11.6009425,12.69841275,12.67981153,11.390129,12.7852183,12.54340282,13.80828376,11.93576392,13.85788695,12.75421631,11.50793654,11.84275797,13.00223219,13.91989092,0,13.64087306,13.07663695,12.05357147,10.31746035,13.52306552,13.62847227,13.1758433,10.96230162,12.92782743,13.3680556,12.53100203,9.647817489,13.64707345,11.50793655,14.80654767
6.478116974,8.446382503,15.15261635,16.81605307,6.891957416,8.890503934,8.813792075,9.116602156,7.640907684,21.72763248,10.58018419,7.235142202,7.533914796,7.705507173,8.678536925,9.502180335,7.118055602,0,9.251857332,9.875646075,6.968669311,13.82832698,8.831960684,17.77091419,6.908107296,9.2982882,10.09972555,8.240471675,6.326711948,19.29707697,8.101179021,8.434270122
17.42747797,14.2133031,16.6265204,13.29855638,12.99265551,13.79065757,16.50386456,14.99209402,14.96106057,14.83249355,16.11520802,19.23628263,12.76064382,15.23445015,15.24183914,16.44475331,13.78770197,15.2418391,0,14.77929348,11.98776407,15.83295174,14.84431587,16.46544226,12.75473269,16.69893172,15.1324833,13.47589016,7.238174142,16.33687524,12.53897663,15.02017188
16.54220773,16.42207784,17.79220769,18.48051934,16.67207786,17.20779211,19.10064923,18.29870118,17.25649342,16.48376616,19.34740248,18.41233754,16.36688302,16.56168824,19.12986999,19.04220766,16.43506487,17.95454533,18.58441545,0,16.07467524,19.2337661,18.37012974,18.9415583,16.23376616,19.50649338,18.56168817,18.70454532,13.50324669,19.2142856,17.87012976,20.82142844
6.201550344,6.672868172,6.375193725,8.973643315,5.990697625,7.075968936,7.975193723,7.968992168,7.125581333,5.618604612,7.615503796,7.993798361,13.94728676,6.64806196,9.141085177,8.651162703,6.096123994,8.620154963,8.73178285,8.006201479,0,7.906976655,8.223255743,8.65116269,7.00775189,8.483720854,8.130232461,8.601550296,6.93953484,8.117829373,7.652713107,9.172092931
9.056658405,10.47239523,10.74047232,9.928995682,8.053905177,9.095783139,10.8027821,12.11418625,9.995652733,9.121866327,10.04202281,9.682654604,8.327778505,8.298797212,9.992754541,11.62874934,9.169685503,10.34487745,10.21011436,10.17243869,7.152586522,0,10.55064473,9.788436341,7.765541165,11.33314001,10.56078818,9.445007854,5.744095001,22.74452967,8.537892966,9.653673276
7.856429773,7.43040883,9.341118554,6.869732768,6.822139151,7.60221019,9.034662074,7.345668969,7.14949039,7.10770087,7.39442341,6.241729148,6.89178835,9.212267536,7.45826851,9.431662514,6.346202949,8.633018352,8.402015173,7.978315872,6.91152229,8.995194193,0,9.038144533,5.568453547,8.332365972,7.951617012,7.009031169,5.857497728,8.718919032,33.98184476,7.618461669
12.22988514,13.69407614,13.7223697,14.03359872,11.58974367,10.91954033,12.85411154,14.00176849,11.51370478,11.65694085,12.90716192,11.95579145,12.56056597,11.59328037,14.37488966,13.25198956,9.941644641,13.26436796,13.45888609,13.73474815,10.1485412,13.25729459,14.20159166,0,10.97612741,15.02740951,13.32095506,16.28647231,10.15738292,14.73916903,13.80371365,13.73474816
7.104545056,7.857344534,9.348828496,25.67516709,8.426649139,8.106709369,8.755998918,9.282958553,7.306859917,6.737555316,10.83560745,9.108873674,24.40952296,8.47369911,10.02634804,9.88519814,7.001035124,25.69398707,9.522913391,10.14867795,7.767949601,9.391173484,26.40444158,11.00498736,0,8.186694323,8.685423976,9.471158434,7.203349993,9.15592365,8.153759339,25.42580226
11.68123605,9.549487466,22.88574401,10.46469339,8.201401357,11.29593534,12.95655353,12.81754673,10.82293903,10.03088012,11.33325263,8.545653156,8.56897642,11.33698431,9.863885473,12.37253841,10.48055312,8.771422588,16.01470318,8.779818966,6.333672395,13.2830796,9.183778358,10.42084562,9.621323182,0,12.86885799,8.853520593,4.998647323,15.50718839,10.37606484,12.73544878
14.82903929,12.76115288,13.19322198,13.13810204,11.19823615,12.77004318,23.07924819,12.41620877,12.56378794,11.98947385,13.40658945,20.07432296,12.66335945,11.76365994,20.80332848,14.38274563,11.02754216,14.80059027,16.54309129,12.95318358,11.5147312,13.39947719,13.43503844,14.32051344,12.4108746,15.32156252,0,12.4002062,9.990931863,13.21989291,13.31768633,13.17010717
3.961896952,6.376142561,7.774459137,7.855914446,6.000542977,6.459860535,6.380667835,6.27884867,6.1430898,5.213141403,7.014209334,6.72685301,5.274232884,5.683772224,7.982622743,7.342293306,4.484568685,6.468911103,6.043533238,8.53697158,5.796904628,7.448637774,6.172504196,7.213322347,7.586659347,7.34229331,7.532355752,0,5.004977764,6.475699059,7.536881061,8.727034011
7.571428591,9.738095262,9.420634947,11.3650794,10.23015875,8.396825422,8.833333365,9.309523839,6.777777803,7.222222245,9.706349237,8.960317488,8.000000023,7.492063518,11.89682543,11.22222226,8.634920652,14.04761908,8.952380983,8.246031775,8.261904783,10.17460321,10.53174607,12.49206353,8.960317485,8.722222253,9.539682574,10.13492067,0,9.301587333,10.65873019,9.984127017
33.73155097,6.289821809,8.261755042,5.99947584,5.035688405,5.902693821,9.139850054,8.633760868,7.878659624,8.252681714,35.31433993,5.534720602,6.131542908,6.467255474,6.736430436,6.862448668,6.391644517,33.73054286,8.779942015,6.473304361,4.562868017,9.16001299,6.815065809,33.095411,5.164731074,8.748689484,7.59738697,6.501532455,3.023429347,0,5.444995624,8.074239936
15.19567024,13.48875931,13.19213148,15.70826386,13.8400291,14.18089087,8.776540318,7.306411255,7.511969138,5.703580306,19.1298917,17.68057863,7.707119016,7.194525364,8.672460366,13.933701,13.36906741,8.414862551,7.186719323,14.96929635,13.990945,15.20347619,8.904038231,8.662052377,7.951706858,9.926623568,15.98667769,10.05672348,13.5407993,8.667256378,0,11.61532048
6.767674724,6.352170987,8.528319406,8.912345646,6.436111129,7.772858044,8.692002728,9.495729672,7.009002666,7.139109885,8.803223426,7.630159807,7.149602432,6.608188435,8.76964738,8.740268335,6.538937807,8.534614935,9.000482782,8.700396734,6.264033826,8.349946624,9.793717205,8.710889284,5.72681686,9.564980299,8.717184787,8.291188517,5.122447763,9.711875557,7.617568788,0
